sample_name	target_intended	stratum	canonical_smiles	leakage_class	max_tanimoto_to_training	max_tanimoto_to_approved	iptm	interface_pae_min	intended_target_rank	intended_target_cosine	top10_off_target_genes	top10_off_target_cosines	top10_off_target_ranks	max_off_target_cosine	n_other_decoder_targets_in_top50	qed	mw	logp	ro5_compliant
dec_BTK_0135	BTK	scaffold_div	N#CC(=CC1(CCl)CCCCC1)C(=O)N1CCC[C@@H](c2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)nccn23)C1	C	0.7708	0.3103	0.95	0.83	2	0.2766	Btk;BTK;TEC;ITK;BMX;Bmx;TXK;Blk;BLK;CSK	0.2779;0.2766;0.2526;0.2465;0.2349;0.2322;0.2047;0.2018;0.1969;0.1931	1;3;4;5;6;7;58;59;64;69	0.2779	2	0.1337	613.14	7.255	False
dec_BTK_0136	BTK	scaffold_div	CCn1c(=O)c(=O)n(-c2cccc(NC(=O)C=CN)c2)c2nc(Nc3ccc(NC(=O)C4CC4)cc3)ncc21	C	0.5426	0.1624	0.87	2.42	2	0.2765	Btk;BTK;TXK;BMX;BLK;Blk;Bmx;TEC;ITK;Lyn	0.2786;0.2765;0.2651;0.2606;0.2558;0.2506;0.2495;0.2385;0.2369;0.1917	1;3;4;5;6;7;8;46;48;82	0.2786	2	0.2007	526.56	2.465	False
dec_BTK_0138	BTK	scaffold_div	CC(C)(C)c1cc(F)c2c(=O)n(-c3nccc(-c4cc(Nc5ccc(C(=O)N6CCOCC6)cn5)c(=O)n(CO)c4)c3CO)ncc2c1	C	0.7245	0.1515	0.98	0.8	2	0.2762	Btk;BTK;BMX;Bmx;ITK;TXK;TEC;gag-pol;INSR;pol	0.2780;0.2762;0.2656;0.2457;0.2151;0.2107;0.1994;0.1932;0.1899;0.1898	1;3;4;47;48;52;65;66;82;83	0.2780	4	0.2374	655.69	3.099	False
dec_BTK_0139	BTK	scaffold_div	N#CN1CCCCC(c2nc(-c3ccc(Oc4cccc(CCl)c4F)cc3)c3c(N)nccn23)C1	C	0.5281	0.3398	0.97	0.84	2	0.2750	Btk;BTK;TEC;Blk;BMX;CSK;ITK;Bmx;BLK;TXK	0.2764;0.2750;0.2223;0.2171;0.2154;0.2138;0.2107;0.2102;0.2079;0.1900	1;3;4;26;35;38;39;44;47;53	0.2764	1	0.2848	490.97	5.699	False
dec_BTK_0141	BTK	scaffold_div	CC=CC(=O)N[C@H]1CC[C@@H](Nc2ncnc3[nH]cc(C(=O)c4ccc(OC)cc4F)c23)CC1	C	0.6056	0.1961	0.96	0.87	2	0.2749	Btk;BTK;TEC;TXK;ITK;Bmx;BMX;MAP2K7;JAK3;PTK2	0.2750;0.2749;0.2325;0.2258;0.2177;0.2098;0.2041;0.1919;0.1710;0.1686	1;2;4;7;19;39;43;46;87;90	0.2750	5	0.3729	451.5	3.752	True
dec_BTK_0142	BTK	scaffold_div	CC=CC(=O)N1CC(Oc2nc(-c3cnn(C)c3)cn3nccc23)C1	C	0.8103	0.1771	0.96	0.93	1	0.2746	BTK;Btk;TEC;BMX;ITK;TXK;Bmx;JAK3;ROS1;FGFR1	0.2746;0.2740;0.2543;0.2385;0.2360;0.2293;0.2279;0.1868;0.1822;0.1807	1;2;4;7;9;13;16;59;65;69	0.2746	5	0.6702	338.37	1.295	True
dec_BTK_0143	BTK	scaffold_div	NNc1nccn2c(C34CCC(CO)(CC3)OC4)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12	C	0.7439	0.3333	0.91	1.83	2	0.2745	Btk;BTK;TEC;BMX;TXK;FRK;ITK;CSK;Bmx;DSTYK	0.2755;0.2745;0.2425;0.2202;0.2182;0.2169;0.2151;0.2080;0.2061;0.1885	1;3;4;35;36;37;38;41;42;63	0.2755	1	0.2082	553.55	3.921	False
dec_BTK_0144	BTK	scaffold_div	CC=CC(=O)N1CCC(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1	C	0.8182	0.1849	0.97	0.8	2	0.2738	Btk;BTK;BMX;Bmx;TEC;MAPKAPK5;ITK;TXK;IGF1R;KIT	0.2753;0.2738;0.2575;0.2429;0.2114;0.1900;0.1869;0.1824;0.1641;0.1637	1;3;4;41;48;49;50;51;67;68	0.2753	0	0.2514	577.66	5.72	False
dec_BTK_0145	BTK	scaffold_div	Nc1nccc2c([C@@H]3CCN(C(=O)C#CCCl)C3)nn(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3)c12	C	0.5926	0.2404	0.96	0.8	2	0.2730	Btk;BTK;BMX;Bmx;ITK;TEC;MAP3K20;CSK;TXK;FGFR1	0.2752;0.2730;0.2584;0.2514;0.2502;0.2449;0.1988;0.1947;0.1934;0.1669	1;3;23;33;35;36;65;67;68;72	0.2752	1	0.1711	543.91	4.91	False
dec_BTK_0146	BTK	scaffold_div	O=C(Nc1cc(C(F)(F)F)ccn1)c1ccc(-c2nc([C@H]3CC[C@H]4CCC(=O)N4C3)n3ccnc(NP)c23)cc1	C	0.8734	0.3824	0.79	3.45	2	0.2714	Btk;BTK;TEC;Bmx;TXK;FRK;BMX;ITK;PTK6;TGFBR1	0.2724;0.2714;0.2326;0.2287;0.2279;0.2235;0.2229;0.2117;0.2081;0.2018	1;3;44;46;48;52;53;57;58;59	0.2724	2	0.3242	567.51	5.133	False
dec_BTK_0147	BTK	scaffold_div	CC=CC(=O)Nc1cccc(N2C(=O)Nc3c(C(=O)N(CC)C4CCCCC4)sc4nccc2c34)c1	C	0.5	0.1565	0.8	2.87	2	0.2712	Btk;BTK;TEC;BLK;ITK;Blk;TXK;BMX;Bmx;ERBB2	0.2725;0.2712;0.2357;0.2338;0.2251;0.2235;0.2139;0.2085;0.2077;0.2038	1;3;4;5;6;7;38;46;47;52	0.2725	2	0.3866	503.63	6.289	False
dec_BTK_0149	BTK	scaffold_div	CC(C)(CF)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)c(N)n4)c3CO)ncc2c1	C	0.6667	0.1351	0.98	0.87	1	0.2866	BTK;Btk;BMX;Bmx;F9;TXK;ITK;TEC;MAPKAPK2;METTL3	0.2866;0.2715;0.2650;0.2578;0.2236;0.2217;0.2216;0.2084;0.2031;0.1888	1;36;39;41;48;49;50;65;66;73	0.2866	1	0.3958	468.46	2.131	True
dec_BTK_0151	BTK	mid_cosine	O=C(C#CCBr)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1	C	0.8191	0.1729	0.98	0.79	2	0.2707	Btk;BTK;BMX;Bmx;TEC;TXK;KIF11;PTPN11;PTPRB;ITK	0.2714;0.2707;0.2450;0.2308;0.2035;0.1691;0.1675;0.1674;0.1653;0.1651	1;3;4;41;48;49;50;51;57;58	0.2714	0	0.1943	652.52	5.452	False
dec_BTK_0152	BTK	mid_cosine	CN(C)C/C=C(\C#N)C(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2CF)C1	C	0.7549	0.2419	0.94	0.85	2	0.2703	Btk;BTK;BMX;Bmx;ITK;TEC;TXK;BLK;Blk;F10	0.2711;0.2703;0.2416;0.2373;0.2084;0.2033;0.1798;0.1695;0.1657;0.1441	1;3;4;5;41;42;51;64;67;68	0.2711	1	0.1681	653.74	5.974	False
dec_BTK_0153	BTK	mid_cosine	CC(C)(CF)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)c(N)n4)c3CO)ncc2c1	C	0.6667	0.1351	0.98	0.87	1	0.2866	BTK;Btk;BMX;Bmx;F9;TXK;ITK;TEC;MAPKAPK2;METTL3	0.2866;0.2715;0.2650;0.2578;0.2236;0.2217;0.2216;0.2084;0.2031;0.1888	1;36;39;41;48;49;50;65;66;73	0.2866	1	0.3958	468.46	2.131	True
dec_BTK_0154	BTK	mid_cosine	Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCN(C(=O)C=CP)C3)sc3nccc1c23	C	0.8588	0.2661	0.96	0.88	2	0.2701	Btk;BTK;ITK;TEC;BMX;Bmx;BLK;Blk;TXK;EGFR	0.2712;0.2701;0.2516;0.2295;0.2228;0.2157;0.2045;0.2013;0.1936;0.1901	1;3;4;13;51;57;67;69;70;73	0.2712	2	0.225	571.6	5.8	False
dec_CDK4_0161	CDK4	top_cosine	CC1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC(CO)N1	C	0.8657	0.3913	0.93	0.86	1	0.3949	CDK4;CDK6;CDKL3;Cdk1;CDK1;DYRK2;PHO85;CDK2;CDK3;CDC28	0.3949;0.3619;0.2911;0.2656;0.2643;0.2423;0.2403;0.2381;0.2368;0.2355	1;2;11;12;13;19;20;21;22;23	0.3949	1	0.414	459.56	2.787	True
dec_CDK4_0162	CDK4	top_cosine	CC1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC(CN)N1	C	0.8529	0.3579	0.93	0.88	1	0.3711	CDK4;CDK6;CDKL3;Cdk1;CDK1;DYRK2;PHO85;CDKL1;CDC28;CDK3	0.3711;0.3465;0.2622;0.2470;0.2436;0.2335;0.2211;0.2201;0.2185;0.2179	1;2;11;12;13;18;20;21;22;23	0.3711	1	0.4141	458.57	2.754	True
dec_CDK4_0164	CDK4	top_cosine	OOC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	C	0.8413	0.375	0.95	0.86	1	0.3657	CDK4;CDK6;CDKL3;DYRK2;CDK1;CDKL1;Cdk1;Pfmrk;ULK1;CDPK4	0.3657;0.3619;0.2464;0.2418;0.2291;0.2273;0.2269;0.2225;0.2212;0.2201	1;2;11;12;13;14;15;17;18;20	0.3657	1	0.3455	446.52	4.087	True
dec_CDK4_0167	CDK4	top_cosine	CN(CO)CC(O)COc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nn1	C	0.6447	0.3333	0.93	0.89	2	0.3560	CDK6;CDK4;CDKL3;DYRK2;SRPK1;CDK1;Cdk1;SRPK3;CDKL1;CAMK2A	0.3589;0.3560;0.2706;0.2632;0.2345;0.2242;0.2221;0.2134;0.2126;0.2079	1;4;11;12;13;15;16;19;20;22	0.3589	1	0.3166	464.53	2.249	True
dec_CDK4_0168	CDK4	top_cosine	NC[C@H](CO)n1c2cnccc2c2cnc(Nc3ccc(N4CCN5CCCCC5C4)nn3)nc21	C	0.622	0.3039	0.94	0.89	2	0.3547	CDK6;CDK4;CDKL3;Cdk1;DYRK2;CDK1;CDK18;CDC28;PHO85;CDK17	0.3671;0.3547;0.2796;0.2455;0.2449;0.2419;0.2338;0.2314;0.2302;0.2194	1;4;11;12;13;14;15;16;17;22	0.3671	2	0.3788	474.57	1.68	True
dec_CDK4_0169	CDK4	top_cosine	CC1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC(CCl)N1	C	0.8529	0.3579	0.93	0.87	1	0.3546	CDK4;CDK6;CDKL3;Cdk1;CDK1;DYRK2;CDK3;CDC28;CAMK2G;CDKL1	0.3546;0.3346;0.2492;0.2430;0.2371;0.2295;0.2180;0.2171;0.2152;0.2152	1;2;11;12;13;19;20;21;22;23	0.3546	1	0.4157	478.0	4.034	True
dec_CDK4_0171	CDK4	top_cosine	SNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	C	0.8438	0.3596	0.94	0.86	1	0.3491	CDK4;CDK6;DYRK2;CDKL3;Cdk1;CDPK4;CDK1;PHO85;Pfmrk;CDPK1	0.3491;0.3481;0.2386;0.2355;0.2202;0.2173;0.2140;0.2084;0.2077;0.2050	1;2;11;12;13;15;17;19;20;23	0.3491	1	0.3835	461.6	4.031	True
dec_CDK4_0172	CDK4	top_cosine	CN(CN)CC(O)COc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1	C	0.5823	0.3684	0.93	0.87	2	0.3488	CDK6;CDK4;DYRK2;CDKL3;CDK1;Cdk1;SRPK1;SRPK3;CDKL1;CLK2	0.3526;0.3488;0.2581;0.2399;0.2307;0.2251;0.2237;0.2230;0.2191;0.2122	1;4;11;12;13;14;15;16;19;23	0.3526	1	0.3217	462.56	2.821	True
dec_CDK4_0173	CDK4	top_cosine	CCC(CCBr)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nc3)nc21	C	0.6301	0.2784	0.95	0.85	2	0.3483	CDK6;CDK4;CDKL3;CDK5;CDKL1;CDC28;Cdk1;CDK2;CDK18;CDK1	0.3603;0.3483;0.2704;0.2587;0.2530;0.2526;0.2514;0.2487;0.2485;0.2477	1;5;11;12;14;15;16;17;18;19	0.3603	4	0.3709	495.43	4.264	True
dec_CDK4_0174	CDK4	top_cosine	FCC1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCN1	C	0.8714	0.3956	0.94	0.87	1	0.3468	CDK4;CDK6;CDPK4;CDPK1;Pfmrk;CDKL3;CAMK2G;Cdk1;CAMK1G;CDK1	0.3468;0.3350;0.2166;0.2089;0.2049;0.2028;0.1988;0.1957;0.1921;0.1888	1;2;11;14;29;31;35;36;37;39	0.3468	2	0.4807	447.52	3.376	True
dec_CDK4_0175	CDK4	top_cosine	NC[C@H]1CCCN1C1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCN1	C	0.7308	0.3636	0.92	0.88	1	0.3459	CDK4;CDK6;CDKL3;Cdk1;DYRK2;CDK1;PHO85;CAMK2G;CDC28;CDK18	0.3459;0.3397;0.2473;0.1955;0.1947;0.1896;0.1863;0.1783;0.1778;0.1770	1;2;11;12;13;14;16;20;21;22	0.3459	1	0.3542	513.65	2.787	False
dec_CDK4_0177	CDK4	top_cosine	OOCC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	C	0.8358	0.3736	0.94	0.86	2	0.3412	CDK6;CDK4;DYRK2;CDKL3;Cdk1;CDK1;CDKL1;CDK2;PHO85;CDC28	0.3482;0.3412;0.2332;0.2269;0.2133;0.2107;0.2107;0.2028;0.2001;0.1990	1;4;11;12;13;14;15;18;28;30	0.3482	1	0.3203	460.54	4.334	True
dec_CDK4_0180	CDK4	top_cosine	O=C1c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2CCN1CCOCO	C	0.6071	0.3469	0.94	0.88	2	0.3378	CDK6;CDK4;CDKL3;CAMK2G;CDK1;CASK;Cdk1;CAMK2D;Camk2a;CAMK2A	0.3392;0.3378;0.2597;0.2415;0.2358;0.2313;0.2306;0.2302;0.2293;0.2289	1;3;11;12;13;14;15;17;18;19	0.3392	1	0.3103	473.54	3.198	True
dec_CDK4_0183	CDK4	top_cosine	CN(CF)C1CCN(Cc2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1	C	0.7606	0.3617	0.94	0.86	2	0.3372	CDK6;CDK4;Cdk1;CDKL3;CDK1;CDC28;DYRK2;CDPK1;CDK2;CDPK4	0.3603;0.3372;0.2256;0.2247;0.2183;0.2059;0.2049;0.1974;0.1950;0.1919	1;9;11;12;13;15;17;20;35;45	0.3603	3	0.3647	488.62	5.056	False
dec_CDK4_0188	CDK4	top_cosine	SCCC1CN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)CCO1	C	0.7532	0.3107	0.92	0.87	2	0.3319	CDK6;CDK4;CDKL3;Cdk1;Pfmrk;PHO85;DYRK2;CDK1;CDC28;CDPK4	0.3390;0.3319;0.2337;0.1930;0.1915;0.1912;0.1897;0.1888;0.1733;0.1631	1;10;11;12;13;14;15;16;19;25	0.3390	2	0.3145	559.74	4.618	False
dec_CDK4_0193	CDK4	top_cosine	CCC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC(C)N1	C	0.7534	0.3646	0.94	0.86	1	0.3289	CDK4;CDK6;DYRK2;CDKL3;CAMK2G;Cdk1;CDKL1;PIM2;CDK1;Pim3	0.3289;0.3073;0.2444;0.2424;0.2181;0.2178;0.2152;0.2142;0.2134;0.2113	1;2;11;12;13;14;15;16;17;18	0.3289	1	0.4361	471.61	4.595	True
dec_CDK4_0194	CDK4	top_cosine	CC(CN)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C)CC5)cn4)ncc3F)cc21	C	0.7403	0.383	0.95	0.88	2	0.3278	CDK6;CDK4;CDKL3;CDK5;Cdk1;CSF1R;CDK1;Csf1r;PHO85;CDPK1	0.3429;0.3278;0.2152;0.2039;0.2032;0.2027;0.1988;0.1948;0.1835;0.1823	1;9;11;12;14;15;16;17;23;24	0.3429	2	0.5341	496.57	2.858	True
dec_CDK4_0196	CDK4	top_cosine	OCC(CCCl)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nn3)nc21	C	0.7826	0.3125	0.95	0.88	2	0.3272	CDK6;CDK4;CDKL3;CDKL1;DYRK2;PHO85;CDK18;Cdk1;CDK5;CDC28	0.3307;0.3272;0.2622;0.2225;0.2180;0.2132;0.2094;0.2030;0.2025;0.2022	1;4;11;12;13;14;15;16;17;18	0.3307	2	0.3613	453.94	2.085	True
dec_CDK4_0200	CDK4	top_cosine	NCOc1ccc2c(c1)C(=CNc1ccc(CN3CCCC3)cc1)C(=O)NC2=O	C	0.7759	0.1856	0.94	0.92	1	0.3250	CDK4;CDK6;Camk2a;CAMK2A;CDK1;CAMK2G;CDK2;Cdk1;CAMK2B;CAMK2D	0.3250;0.3172;0.2951;0.2947;0.2936;0.2886;0.2837;0.2828;0.2798;0.2780	1;2;11;12;13;15;16;18;22;24	0.3250	2	0.3966	392.46	2.3	True
dec_CDK4_0203	CDK4	top_cosine	CCC(C)S(=O)(=O)N1CC=C(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1	C	0.6265	0.35	0.93	0.86	2	0.3245	CDK6;CDK4;CDK1;Cdk1;CDKL3;CDC28;CDK2;PHO85;CDK3;CDK5	0.3616;0.3245;0.2527;0.2437;0.2271;0.2252;0.2237;0.2230;0.2177;0.2176	1;9;11;13;15;16;17;25;28;30	0.3616	2	0.3379	531.69	5.451	False
dec_CDK4_0204	CDK4	top_cosine	CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@@H](CO)CCP)c4n3)nc2)CC1	C	0.7945	0.3763	0.94	0.91	2	0.3242	CDK6;CDK4;CDK1;Cdk1;Pfmrk;SRPK1;CDC28;PHO85;ULK1;CDK18	0.3442;0.3242;0.2614;0.2495;0.2445;0.2436;0.2280;0.2277;0.2263;0.2229	1;4;11;13;14;15;20;21;22;23	0.3442	4	0.3614	492.57	3.447	True
dec_CDK4_0205	CDK4	top_cosine	CN(CS)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	C	0.8451	0.3511	0.94	0.87	2	0.3241	CDK6;CDK4;DYRK2;CDKL3;CDPK4;Cdk1;CDK1;CDPK1;CAMK2D;Pfmrk	0.3486;0.3241;0.2447;0.2409;0.2224;0.2112;0.2084;0.2083;0.1997;0.1996	1;8;11;12;13;17;18;19;37;39	0.3486	2	0.3041	489.65	4.416	True
dec_CDK4_0206	CDK4	top_cosine	CC(CO)N1CCC(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1	C	0.7	0.3846	0.94	0.87	2	0.3240	CDK6;CDK4;CDKL3;DYRK2;CDK1;Cdk1;CDKL1;CAMK2G;CAMK2D;CDC28	0.3448;0.3240;0.2353;0.2243;0.2217;0.2096;0.2025;0.1950;0.1877;0.1852	1;9;11;12;13;15;16;18;20;21	0.3448	3	0.4175	471.61	4.793	True
dec_CDK4_0212	CDK4	scaffold_div	O=C(C(=CCl)CN1CCOCC1)c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1	C	0.6753	0.375	0.93	0.88	2	0.3224	CDK6;CDK4;DYRK2;CDKL3;CDK1;CDKL1;CDK2;Cdk1;CDK18;CDKL2	0.3442;0.3224;0.2317;0.2261;0.2137;0.2082;0.2056;0.2038;0.1996;0.1971	1;9;11;12;13;15;16;24;25;28	0.3442	1	0.2737	518.02	4.871	False
dec_CDK4_0213	CDK4	scaffold_div	CN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(CS)n(C6CCCC6)c5c4)n3)ccc2C1	C	0.8395	0.3762	0.93	0.94	2	0.3172	CDK6;CDK4;Cdk1;CDC28;CDK1;CDK5;CDK18;CDK7;CDK17;CDK14	0.3436;0.3172;0.2838;0.2766;0.2765;0.2708;0.2517;0.2498;0.2447;0.2439	1;10;11;12;13;14;20;21;22;23	0.3436	2	0.2787	564.71	5.375	False
dec_CDK4_0214	CDK4	scaffold_div	O[C@@H](CCl)CNC1CCN(c2ncc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	C	0.7125	0.3232	0.93	0.87	2	0.3167	CDK6;CDK4;CDK1;CDKL3;Cdk1;SRPK1;DYRK2;CAMK2D;PHO85;CDC28	0.3392;0.3167;0.2510;0.2397;0.2383;0.2182;0.2140;0.2105;0.2039;0.2029	1;10;11;13;14;16;19;22;23;24	0.3392	1	0.2965	523.05	3.181	False
dec_CDK4_0215	CDK4	scaffold_div	CN1CCC(CN2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(CN)n(C(C)(C)C)c6c5)n4)ccc3C2)CC1	C	0.7195	0.3838	0.93	0.93	2	0.3124	CDK6;CDK4;Cdk1;CDC28;CDK1;CDK9;CDK5;CDK2;CDK17;CDK16	0.3554;0.3124;0.2879;0.2851;0.2827;0.2808;0.2671;0.2665;0.2616;0.2603	1;9;11;12;13;14;17;18;28;30	0.3554	1	0.3375	575.71	4.824	False
dec_CDK4_0217	CDK4	scaffold_div	CC(CS)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C(=O)N5CCNCC5)cn4)ncc3F)cc21	C	0.7108	0.36	0.95	0.85	2	0.3099	CDK6;CDK4;Cdk1;CDK1;CDKL3;PHO85;CDK5;CDPK1;PHKG2;CDC28	0.3318;0.3099;0.2140;0.2083;0.2070;0.1998;0.1936;0.1913;0.1897;0.1879	1;10;11;12;13;14;17;19;21;22	0.3318	2	0.4213	527.6	3.123	False
dec_CDK4_0218	CDK4	mid_cosine	CC(CS)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C(=O)N5CCNCC5)cn4)ncc3F)cc21	C	0.7108	0.36	0.95	0.85	2	0.3099	CDK6;CDK4;Cdk1;CDK1;CDKL3;PHO85;CDK5;CDPK1;PHKG2;CDC28	0.3318;0.3099;0.2140;0.2083;0.2070;0.1998;0.1936;0.1913;0.1897;0.1879	1;10;11;12;13;14;17;19;21;22	0.3318	2	0.4213	527.6	3.123	False
dec_CDK4_0219	CDK4	mid_cosine	CCC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21	C	0.8824	0.2626	0.94	0.87	1	0.3094	CDK4;CDK6;DYRK2;CDKL1;PHO85;CDK1;CDKL3;CDK18;Pfmrk;ALK	0.3094;0.2992;0.2023;0.2011;0.1989;0.1951;0.1930;0.1886;0.1860;0.1815	1;2;11;12;13;14;15;18;19;21	0.3094	3	0.4349	459.6	4.405	True
dec_CDK4_0220	CDK4	mid_cosine	CC(CN)Nc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nn1	C	0.8387	0.3523	0.95	0.89	1	0.3093	CDK4;CDK6;DYRK2;CLK2;CDKL3;CDKL1;DYRK3;Clk2;CLK3;SRPK1	0.3093;0.3052;0.2678;0.2272;0.2216;0.2158;0.2151;0.2074;0.2061;0.2033	1;2;11;13;14;16;17;21;22;25	0.3093	1	0.4481	403.49	3.387	True
dec_CDK4_0221	CDK4	mid_cosine	SCCN1CCN(Cc2ccc(Nc3ncc4c5ccncc5n(C5CCCCC5)c4n3)nc2)CC1	C	0.7794	0.3626	0.94	0.86	2	0.3092	CDK6;CDK4;CDPK1;CDKL3;CDPK4;DYRK2;CDK1;Cdk1;CDK2;CAMK2G	0.3425;0.3092;0.2142;0.2113;0.2108;0.1991;0.1974;0.1961;0.1826;0.1784	1;9;11;27;29;32;33;34;37;46	0.3425	3	0.3558	502.69	4.671	False
dec_CDK4_0222	CDK4	mid_cosine	CC(CN)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(N(C)C)CC5)cn4)ncc3F)cc21	C	0.8533	0.3636	0.94	0.9	2	0.3090	CDK6;CDK4;CDKL3;Cdk1;CDK5;CSF1R;CDK1;Csf1r;MAP4K1;PHKG1	0.3289;0.3090;0.2007;0.2007;0.2005;0.1994;0.1951;0.1898;0.1755;0.1734	1;9;11;12;13;15;16;18;26;27	0.3289	2	0.4803	524.62	3.637	False
dec_CDK6_0229	CDK6	top_cosine	O=C(CP)N[C@@H]1CCCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1	C	0.7333	0.375	0.93	0.84	1	0.3687	CDK6;CDK4;CDKL3;CDK1;Cdk1;CDKL1;DYRK2;CAMK2D;CAMK2G;CDK18	0.3687;0.3615;0.2389;0.2313;0.2303;0.2282;0.2245;0.2199;0.2171;0.2129	1;4;11;12;13;14;16;18;19;21	0.3687	1	0.384	503.55	3.588	False
dec_CDK6_0231	CDK6	top_cosine	CN(CF)C1CCN(Cc2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1	C	0.7606	0.3617	0.95	0.82	1	0.3603	CDK6;CDK4;Cdk1;CDKL3;CDK1;CDC28;DYRK2;CDPK1;CDK2;CDPK4	0.3603;0.3372;0.2256;0.2247;0.2183;0.2059;0.2049;0.1974;0.1950;0.1919	1;9;11;12;13;15;17;20;35;45	0.3603	3	0.3647	488.62	5.056	False
dec_CDK6_0234	CDK6	top_cosine	CN(CCO)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(CCl)n(CC6CC6)c5c4)n3)ccc2C1	C	0.7386	0.3619	0.94	0.84	1	0.3519	CDK6;CDK4;Cdk1;CDC28;CDK1;CDK5;CDK17;CDK2;CDK16;CDK9	0.3519;0.3008;0.2524;0.2491;0.2483;0.2450;0.2429;0.2328;0.2318;0.2290	1;10;11;12;13;14;16;17;25;28	0.3519	1	0.2523	583.09	4.341	False
dec_CDK6_0235	CDK6	top_cosine	CN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(CS)n(C6CCC6)c5c4)n3)ccc2C1	C	0.8171	0.3762	0.95	0.85	1	0.3496	CDK6;CDK4;Cdk1;CDC28;CDK1;CDK5;CDK18;CDK7;CDK17;CDK14	0.3496;0.3172;0.2778;0.2768;0.2711;0.2691;0.2501;0.2471;0.2464;0.2414	1;10;11;12;13;14;20;21;22;23	0.3496	2	0.2997	550.68	4.985	False
dec_CDK6_0238	CDK6	top_cosine	CN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(CS)n(C6CC6)c5c4)n3)ccc2C1	C	0.8354	0.3838	0.95	0.85	1	0.3444	CDK6;CDK4;Cdk1;CDC28;CDK1;CDK5;CDK18;CDK17;CDK2;PHO85	0.3444;0.3122;0.2766;0.2761;0.2698;0.2682;0.2496;0.2455;0.2433;0.2420	1;10;11;12;13;14;20;21;22;30	0.3444	3	0.3191	536.66	4.595	False
